,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_sqr,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_sqrt,aleatorio2_log,Beneficio
4623,1.14,-1.37,-22.8,0.578,0.97426,3.08,0.27,10.3,2,1.0,R,**,Reg 3,0.0,0.4102261227058197,0.8497377162128537,17.31300732082298,2.8837233505194084,5.084663104398091,22.829214943330264,1.2373135768850567,1.6924063150805821,7.719821723374014,1.7062609816591756,1.3645593560288818,1e-08,1.193509294913153,1.0735858456621412,511
4624,-0.885,0.38,-13.0,0.388,0.99565,2.07,0.07,12.6,3,1.0,R,*,Reg 2,0.0,0.3978689264790618,0.5920979785168023,2.3092942889744097,22.605981020997355,6.500202841868178,17.41556668950459,1.3360064406048529,1.1651534710128268,6.573643697462285,1.8871688450684743,1.6712221139600012,1e-08,1.17538865129142,0.7123190112719198,895
4625,1.26,0.31,14.5,0.045,0.9986,3.34,0.5,3.8,3,1.28,R,***,Reg 2,0.0,0.6339413481042777,0.5556523744166292,18.640020141969377,20.81865019706756,11.399515004215617,9.494898289543901,1.348019343387575,1.8033555694592915,9.151734448216825,1.036409543569671,1.6712221139600012,0.03621274977879284,1.4837782272180795,0.6487873299114789,527
4626,0.3,-0.8,20.5,0.029,0.95779,3.31,0.69,10.8,1,1.28,M,**,Reg 1,0.0,0.6820041563366559,0.30708246750474055,9.395812310782611,5.6393627546752025,12.650131686431514,9.183621429678649,1.1410799803602558,1.7909045580126257,10.426447771009494,1.7471829366473857,0.9649150833430776,0.03621274977879284,1.539011556777513,0.05572885236832488,689
4627,0.26,0.31,-37.9,0.497,0.9633,2.34,-0.22,12.1,3,1.98,R,Desc,Reg 3,0.0,0.9264265191432008,0.5086100790617716,9.078687318708582,20.81865019706756,3.2434186627494133,20.431832442481166,1.1759500609393312,1.3267826411730992,5.075205439524243,1.8493470667286414,1.6712221139600012,0.4432732284526105,1.7937730135328978,0.5603224775775725,958
4628,0.34,0.83,23.0,-0.065,1.03285,2.37,0.61,14.2,5,3.08,M,**,Reg 1,0.0,0.7300236062884298,0.6945475028162964,9.71838132959468,38.38649337960273,13.190428994292049,7.459638673780132,1.4685014157684426,1.3435417190797287,9.879599876929896,2.0034060034977124,2.1575230219663686,1.9965354469358614,1.5922828580019344,0.871912906246797,375
4629,1.75,0.22,-21.0,0.032,0.9957,3.4,0.64,6.6,2,2.63,B,***,Reg 3,7.142857142857142,0.05900352835853251,0.14580048649303345,24.567161950816573,18.726712867722608,5.331644615981509,9.241590678133889,1.3362127639906485,1.8280031886949049,10.08294173010594,1.3658499664480317,1.3645593560288818,1.2261469851024211,0.45210709657000236,-0.68922731091946,1142
4630,0.0,0.55,11.95,0.038,1.00922,3.11,-0.22,15.3,3,4.16,M,Desc,Reg 1,0.0,0.09605756622901374,0.24571663380215492,7.150073021966931,27.611835580189897,10.887709320491473,9.358076323494435,1.3888027125716549,1.7055765328222834,5.075205439524243,2.0795536307883538,1.6712221139600012,4.60790493745627,0.5771635173983962,-0.16722633775156473,344
4631,0.69,0.32,1.1,-0.139,0.9996,4.32,0.41,11.0,2,2.45,R,**,Reg 1,0.0,0.5974599434553869,0.7819692234082681,12.773082009744485,21.065059055830158,8.841438509121177,6.228426491622885,1.3520195615524937,2.17117379779275,8.576921473606356,1.7632858204906776,1.3645593560288818,0.9703157207106243,1.4404409463409447,0.9904712604011562,676
4632,0.33,0.16,1.5,-0.522,0.9917,3.48,1.95,6.0,0,1.91,M,**,Reg 3,0.0,0.11015834889165199,0.04734625181370178,9.63722869738497,17.45021868830832,8.913098929853687,1.629551925953396,1.3193958988089562,1.8603587795146577,20.982208258808043,1.3022903358894247,0.01,0.38221891156350357,0.6181427708268601,-1.814291593205176,413
4633,0.32,1.47,6.4,-0.322,0.94132,3.38,0.58,12.2,3,1.04,R,***,Reg 1,0.0,0.054906510295183675,0.4611578675047536,9.556416316846391,81.5127732644218,9.81441232632075,3.6602079440284627,1.0115355037378229,1.8198244077984855,9.678329352278423,1.8569730500289119,1.6712221139600012,0.0007437033786356822,0.4360834348776012,0.46237680197570136,696
4634,-0.53,1.12,65.7,0.03,0.99244,2.97,0.54,16.3,2,2.49,M,***,Reg 2,0.0,0.14345575576914305,0.476412557761561,3.9309838290365744,53.99725917921075,24.1631928401496,9.20292424773965,1.322555638131279,1.6432126553482544,9.413190719336896,2.146435803019397,1.3645593560288818,1.0245832056203283,0.7055265715474831,0.4949220909938531,505
4635,-2.05,0.37,1.65,0.602,0.99973,3.11,1.04,11.4,2,1.01,R,***,Reg 1,0.0,0.40044895308131734,0.8056386005638919,1e-08,22.34154720337408,8.94004615607296,23.56508409347404,1.3525369894411752,1.7055765328222834,12.992093387023012,1.795058279278665,1.3645593560288818,4.75097458716732e-05,1.1791950132536815,1.0202919561786474,409
4636,-0.96,-0.38,18.1,0.046,0.95868,3.27,1.48,9.4,2,2.89,B,****,Reg 1,7.142857142857142,0.7604332015632262,0.41315712283644157,2.021549404733335,9.243890134941621,12.142075663712788,9.514525343723465,1.146930679061168,1.774167289347635,16.617473000009774,1.6300145765268128,1.3645593560288818,1.648466566005887,1.6251155000382762,0.35245881149226194,431
4637,-0.64,1.25,20.8,0.04,1.00977,3.47,0.48,11.0,2,2.27,R,***,Reg 2,0.0,0.3678164763084679,0.6238209598276327,3.3826395659104027,62.922096503286234,12.714370815818139,9.397066990007234,1.3908192206583065,1.856345171886805,9.022387198339834,1.7632858204906776,1.3645593560288818,0.7443839536568723,1.1301077072585726,0.7645121727043741,709
4638,0.31,0.28,34.8,0.039,0.98946,3.22,-0.67,17.0,2,3.23,R,**,Reg 1,0.0,0.2998001215774634,0.9275205978496812,9.47594418797894,20.096583377782547,15.893149612707838,9.37756152437213,1.30969030033702,1.7530209964350274,3.1332384025275535,2.1920394621663344,1.3645593560288818,2.294858680516515,1.0202307676616993,1.161175278864497,527
4639,0.18,1.54,13.9,0.328,0.99807,2.94,0.41,8.8,3,3.26,R,****,Reg 2,0.0,0.45688043371963205,0.38503035576022693,8.460769414774614,88.51083946085673,11.278032621333862,15.857979237292746,1.3458847069227977,1.6295384796644765,8.576921473606356,1.5771371239669638,1.6712221139600012,2.3570149520108155,1.2595754830991384,0.2819491488607108,634
4640,0.33,-0.5,1.9,0.238,0.99628,3.4,0.69,10.2,4,5.79,R,***,Reg 1,0.0,0.039015946694127,0.9878906639283943,9.63722869738497,8.026633251687874,8.985048585765174,13.658385171492672,1.3385991604322256,1.8280031886949049,10.426447771009494,1.6979582451334554,1.9297524380738358,10.587333730114333,0.3673809063069923,1.2242337487966048,332
4641,1.62,-0.1,-24.3,-0.211,0.95633,3.27,0.64,9.3,3,1.23,R,****,Reg 2,14.285714285714285,0.08528522363001623,0.6581445056988315,22.91503604926235,12.851030002557737,4.883319284753367,5.137001879335919,1.1312826771660893,1.774167289347635,10.08294173010594,1.6213214315409623,1.6712221139600012,0.024439951150497304,0.543780446734717,0.8180751225283217,551
4642,0.28,-0.33,106.35,0.132,0.99922,2.32,0.5,9.3,2,1.0,R,***,Reg 3,7.142857142857142,0.796419829597004,0.5038783924560936,9.236569311403342,9.80404599129016,37.67159912460155,11.27826246063685,1.3505036639997627,1.315491312878437,9.151734448216825,1.6213214315409623,1.3645593560288818,1e-08,1.6631323940265041,0.5509753568636634,519
4643,-0.84,1.4,-50.5,0.072,0.98063,2.07,0.53,11.3,3,6.23,B,****,Reg 3,7.142857142857142,0.4993614443709329,0.13408002874705505,2.491128014639486,75.06800574629564,2.022481210345655,10.031941682243035,1.269160986647417,1.1651534710128268,9.347481430136115,1.787168120432723,1.6712221139600012,12.621666713927839,1.3168520444902778,-0.7730427625699051,878
4644,0.27,0.31,109.9,0.046,0.99324,2.1,-0.59,8.7,3,6.01,R,**,Reg 1,0.0,0.027402089537951313,0.6655143324941768,9.157458189220398,20.81865019706756,38.993124704723186,9.514525343723465,1.3259462891467775,1.1842021723517848,3.4444151400340672,1.5681508768224235,1.6712221139600012,11.58216788141674,0.30761169952124406,0.829211144727905,556
4645,0.45,0.28,26.05,1.027,1.00295,4.03,1.85,9.9,3,1.12,R,**,Reg 3,0.0,0.7094832392492652,0.6599698819095395,10.633516894195843,20.096583377782547,13.86489179891979,38.52961146032104,1.3651678896909256,2.069152317171729,20.01096387390742,1.672802796586954,1.6712221139600012,0.006660645297098938,1.5697172862499256,0.8208448944379888,436
4646,0.27,0.33,1.3,-0.244,0.96134,2.98,0.44,12.4,4,3.4,R,**,Reg 3,0.0,0.6302870633322353,0.894822193448492,9.157458189220398,21.31438440173779,8.87723256509006,4.671874290917268,1.163903214315282,1.6477454967398566,8.766454469951944,1.8721318274003516,1.9297524380738358,2.658059157821343,1.4794944112568453,1.125284444937057,460
4647,0.24,-0.39,4.8,0.187,0.9967,3.47,0.44,9.0,3,2.72,R,Desc,Reg 3,0.0,0.9177387391280528,0.5123614217438045,8.922166332698326,9.135759585075093,9.51533353069472,12.48481046947372,1.3403193064725927,1.856345171886805,8.766454469951944,1.5949577356238895,1.6712221139600012,1.365274928800087,1.7853409607863382,0.5676714009907484,285
4648,1.36,0.23,1.8,-0.508,0.99057,4.01,-0.55,9.3,4,1.04,R,**,Reg 1,0.0,0.7092258891410653,0.6191013805493034,19.78329184341535,18.948361625083457,8.967034055989274,1.7453131330707936,1.3145266422371762,2.061930291983098,3.605527051519505,1.6213214315409623,1.9297524380738358,0.0007437033786356822,1.569432504376127,0.7569175413830128,487
4649,-0.33,0.16,1.3,0.5,0.99398,3.39,0.39,13.7,2,6.98,R,*,Reg 2,0.0,0.9669844924815078,0.19818811321605823,5.033451416406281,17.45021868830832,8.87723256509006,20.51825341034009,1.3290596490584665,1.8239183826446086,8.451716880778502,1.9678195898688038,1.3645593560288818,16.501089960911102,1.8326239003383293,-0.38221006783672173,346
4650,0.24,0.27,2.1,0.564,0.9914,2.99,0.68,5.5,4,2.28,R,**,Reg 3,0.0,0.5823103903649353,0.07219480538435141,8.922166332698326,19.861503278456823,9.021131876913033,22.4053483645508,1.3181084312219566,1.6522659027397173,10.3572862676011,1.2468514115048919,1.9297524380738358,0.7561513181000638,1.422056321669493,-1.392251715051622,568
4651,0.3,-0.21,-16.0,0.074,0.97888,3.1,0.36,5.9,2,9.77,B,**,Reg 3,7.142857142857142,0.3026699402421663,0.7053745676487037,9.395812310782611,11.29085149148225,6.048435608146152,10.072310352259716,1.260650322721339,1.7011977892015573,8.265636098640528,1.291392962515725,1.3645593560288818,35.48972615896253,1.02510481686518,0.8873817956915563,414
4652,0.9,-0.62,15.0,-0.903,0.9979,2.04,0.45,9.3,2,2.17,M,**,Reg 1,0.0,0.07012066161786346,0.9138737005476959,14.805970400457094,6.969667576810541,11.501247446247614,0.0040656940410289544,1.345197855941123,1.1457881292035588,8.830092430628156,1.6213214315409623,1.3645593560288818,0.6317858411804862,0.4929696734461716,1.146352302419024,533
4653,-0.93,-1.13,-45.2,0.023,0.91473,3.32,0.54,4.1,2,2.22,R,*,Reg 3,0.0,0.1855271065815981,0.48367902173306465,2.134350659649656,3.824690566370721,2.50107979787958,9.06823008121824,0.1,1.7950644911089444,9.413190719336896,1.0765397103450682,1.3645593560288818,0.6869313674287858,0.8024422670441592,0.510060094028272,455
4654,0.3,-0.58,-30.8,-0.394,0.99775,4.38,1.05,9.5,2,2.52,M,*,Reg 2,0.0,0.9101468330903354,0.2819720712194187,9.395812310782611,7.3055432530551085,4.057830116209925,2.835791775376028,1.3445909360168733,2.1916888483999473,13.069540204529678,1.638661604787802,1.3645593560288818,1.066252784494117,1.7779397834398492,-0.029585813499584473,389
4655,0.49,0.82,-45.1,0.438,0.997,3.25,0.53,7.1,3,1.44,R,**,Reg 3,0.0,0.8099681250304945,0.5715346587596805,10.976501013275533,37.9374667711087,2.510598044273045,18.769284315892037,1.3415439395217579,1.7657391619181761,9.347481430136115,1.4166396180487606,1.6712221139600012,0.08938914845351004,1.6772217832987981,0.676970680200278,521
4656,0.27,0.3,16.7,-0.504,0.99985,4.13,0.45,18.6,2,2.92,R,*,Reg 2,7.142857142857142,0.23183493643205055,0.785392750593383,9.157458189220398,20.57512370979586,11.850518185310685,1.779117294942526,1.353014088672837,2.1048907869424704,8.830092430628156,2.2928729508518497,1.3645593560288818,1.7012100327826551,0.8970930606746353,0.9948399109939766,359
4657,-0.24,0.92,12.6,0.123,0.96758,3.42,0.19,3.0,2,1.04,MB,**,Reg 2,0.0,0.2230632169763811,0.6535115151472617,5.573964673804735,42.67459984071333,11.01705332579445,11.086663582052175,1.2010404690390786,1.836145539040512,7.250303427544959,0.9208854757653065,1.3645593560288818,0.0007437033786356822,0.8799460756638797,0.8110105192613046,710
4658,0.21,0.29,1.8,0.19,0.99183,3.37,1.57,6.4,2,2.28,M,**,Reg 1,0.0,0.5577413706025338,0.4047439757178667,8.689936741216398,20.334445877429346,8.967034055989274,12.552385212941314,1.3199526328788185,1.8157212021368514,17.413918126749035,1.3449971971028005,1.3645593560288818,0.7561513181000638,1.3917245636883997,0.33188445358741697,532
4659,0.34,0.44,6.6,0.052,0.9955,3.2,0.41,9.6,3,4.14,R,*,Reg 2,0.0,0.3878480038770358,0.25850350937644584,9.71838132959468,24.259622371210728,9.852122565350353,9.632713228706457,1.335386896231205,1.7444907082820547,8.576921473606356,1.6472632425698037,1.6712221139600012,4.5497643088730735,1.1604861843450454,-0.11649163095605909,553
4660,0.19,-2.07,7.8,0.5,0.9972,4.51,0.77,11.2,4,5.25,R,***,Reg 2,0.0,0.967157105313465,0.7833505608117981,8.536818271917417,1.2654520341536561,10.079902484217593,20.51825341034009,1.3423585021410047,2.2354923608655644,10.988025112374908,1.7792429725518608,1.9297524380738358,8.334831569149365,1.8327874879381578,0.9922362370806324,791
4661,0.33,0.28,28.9,0.053,0.9695,3.28,1.49,4.9,4,2.25,R,*,Reg 2,7.142857142857142,0.342292289457228,0.34077668145977746,9.63722869738497,20.096583377782547,14.510325939186902,9.65248213618789,1.2118026436170877,1.778366374491193,16.70504631252544,1.1768825049581806,1.9297524380738358,0.721126071968063,1.0901736037396672,0.15984694633378038,731
4662,0.0,0.2,-34.8,0.027,0.96833,4.38,-0.88,13.0,1,5.39,M,*,Reg 1,0.0,0.2577796736310737,0.8986370706726975,7.150073021966931,18.291163243835214,3.587798898962325,9.145076587828871,1.205278799998896,2.1916888483999473,2.3864794149875115,1.9168890398404597,0.9649150833430776,8.892974539107405,0.9459924920065288,1.1295387665448058,769
4663,0.2,-0.53,-27.4,0.039,0.9899,2.61,-0.54,18.2,2,1.9,R,***,Reg 3,0.0,0.840403032521191,0.8496432899053682,8.613207380731344,7.748240296969319,4.480097766817418,9.37756152437213,1.3116138123932777,1.4707555006945552,3.6463803984254675,2.2680848810140835,1.3645593560288818,0.37386599589039704,1.708448573284248,1.0734747125569353,760
4664,2.35,1.2,2.1,0.071,1.04996,3.11,0.62,16.6,8,1.0,M,Desc,Reg 1,0.0,0.3154790930649035,0.4792040061871081,32.93750957929665,59.327031681950594,9.021131876913033,10.011787744370814,1.5190129508400227,1.7055765328222834,9.947150347041404,2.1660977961373473,2.729063748706473,1e-08,1.0465829305652892,0.5007645691633991,343
4665,0.56,0.33,-56.1,0.423,0.9944,3.8,0.72,6.5,5,5.15,M,Desc,Reg 2,0.0,0.6947478504072147,0.033246911697392356,11.589822911003385,21.31438440173779,1.5719637471146797,18.357849529155672,1.3308170032660043,1.9845128649296715,10.635313166917717,1.3554636828518274,2.1575230219663686,7.94723190708232,1.5533271158311595,-2.16801385260934,477
4666,0.64,0.05,1.9,-0.491,0.99496,3.29,1.77,7.6,2,2.18,M,**,Reg 1,7.142857142857142,0.2262766068711538,0.3127885528725486,12.311177322959981,15.331675956274566,8.985048585765174,1.8912200767194627,1.333149366447598,1.7825555680681504,19.250538994183465,1.465670319002397,1.3645593560288818,0.6426303816317633,0.8862661264804549,0.07414123190344697,287
4667,-0.08,0.97,22.4,0.05,0.95849,1.16,0.49,16.6,3,1.79,R,***,Reg 1,0.0,0.6828484501003338,0.40953182586880366,6.6029274656274,45.26057032166355,13.059727240080415,9.593236208015819,1.1456891638941988,0.01,9.08694574947141,2.1660977961373473,1.6712221139600012,0.2880745618328654,1.5399641058374922,0.3436449975314222,606
4668,-0.21,0.91,109.9,0.043,1.00606,4.08,0.47,10.2,3,1.85,B,**,Reg 1,0.0,0.1333452998595529,0.3114479490726556,5.760260289684507,42.175413039621006,38.993124704723186,9.455704975457005,1.3770431818059465,2.087098049519048,8.9580587948221,1.6979582451334554,1.6712221139600012,0.33348565351273757,0.6801811731093282,0.06984574443527822,555
4669,0.2,2.9,6.7,-0.923,0.99388,3.13,0.49,17.0,3,1.89,R,Desc,Reg 2,7.142857142857142,0.5817665295220722,0.08888133093751194,8.613207380731344,438.5022434469692,9.871004800663183,1e-08,1.3286402022544257,1.714300467238376,9.08694574947141,2.1920394621663344,1.6712221139600012,0.36560536261648213,1.42139190197941,-1.1842606628346046,614
4670,0.33,-1.16,-45.7,0.053,1.00054,4.1,-1.06,9.4,2,2.22,B,*,Reg 2,0.0,0.7829818147505052,0.4405383060116027,9.63722869738497,3.6920363296230514,2.453759723892546,9.65248213618789,1.3557476632056455,2.0942332847526433,1.8271820952684896,1.6300145765268128,1.3645593560288818,0.6869313674287858,1.649038780087466,0.4166315484178686,559
4671,-0.02,0.44,-28.0,-0.08,0.94968,2.54,0.51,4.6,4,1.89,M,**,Reg 2,7.142857142857142,0.9992032210608428,0.8851375747571975,7.011245122855285,24.259622371210728,4.404061461432352,7.201101481702429,1.0830808089453017,1.4348170627346823,9.21675329457608,1.140289184605858,1.9297524380738358,0.36560536261648213,1.8629091622309437,1.1144022294854843,383
4672,0.32,0.32,-7.4,0.038,0.9937,3.24,1.62,13.1,3,1.42,R,Desc,Reg 1,7.142857142857142,0.2633612785251275,0.20097202238948064,9.556416316846391,21.065059055830158,7.387031572585262,9.358076323494435,1.327884195387658,1.7615099762992226,17.86444280808861,1.924247366212652,1.6712221139600012,0.0814501450304894,0.9561856307529578,-0.368259475438405,141
4673,-0.52,1.02,9.4,-0.544,0.99594,3.69,1.18,9.4,3,1.12,R,**,Reg 2,0.0,0.8366406102856693,0.1914336649911963,3.982874817529352,48.00324393171885,10.387658335212922,1.4556663015604274,1.3372017882762608,1.942730039517431,14.097292264975847,1.6300145765268128,1.6712221139600012,0.006660645297098938,1.704619244625485,-0.41688926613559424,379
4674,0.31,1.59,-50.4,-0.274,1.02754,4.1,1.19,9.1,3,2.62,M,**,Reg 2,0.0,0.3693387357573431,0.6854275466144518,9.47594418797894,93.87436762384453,2.03104136520876,4.268181224470968,1.4517121768927936,2.0942332847526433,14.177961149076285,1.603793787786427,1.6712221139600012,1.211149736687527,1.1324448757605163,0.8586947269936932,376
4675,1.72,0.24,3.7,0.578,0.9942,2.99,1.91,9.5,2,1.0,R,*,Reg 1,0.0,0.43817168131732187,0.022662121319438566,24.18079835231408,19.172633809843806,9.312401322706698,22.829214943330264,1.329981036689827,1.6522659027397173,20.5909487334817,1.638661604787802,1.3645593560288818,1e-08,1.2335074581600136,-2.551589118651334,392
4676,0.29,-0.77,71.6,0.423,1.0483,1.32,0.45,10.5,3,2.81,M,Desc,Reg 3,0.0,0.33033366590862534,0.4817099041705126,9.316020685257413,5.8419840983392435,25.938508651541692,18.357849529155672,1.5143298092562192,0.4886494257410454,8.830092430628156,1.722746414352453,1.6712221139600012,1.5118777468322633,1.070951482258217,0.5059804745453907,331
4677,0.24,0.85,19.3,0.648,1.00055,3.16,0.56,8.7,3,2.26,R,Desc,Reg 1,0.0,0.7237232915655445,0.3800376880083347,8.922166332698326,39.30055349327412,12.394802116766758,25.00812622401309,1.3557871588440757,1.727303756136471,9.545299740579978,1.5681508768224235,1.6712221139600012,0.7327088716128716,1.5853955051203894,0.26889665022795306,405
4678,0.33,0.5,-97.8,-0.122,0.97252,3.19,0.21,13.0,2,2.36,B,**,Reg 2,0.0,0.6916001805353134,0.36908775666285043,9.63722869738497,26.034228598488962,1e-08,6.501454258504664,1.2281717986484142,1.7402098838797027,7.366302115819177,1.9168890398404597,1.3645593560288818,0.8536124000164923,1.5498034951589534,0.2396589505605555,603
4679,-0.22,1.88,4.8,-0.368,0.99074,3.17,0.44,12.2,2,3.49,M,***,Reg 1,0.0,0.9921477006489369,0.7447249366888892,5.697821499386788,132.05057593415683,9.51533353069472,3.121379289124877,1.3152626471739797,1.7316164867813475,8.766454469951944,1.8569730500289119,1.3645593560288818,2.8611388041587165,1.8563193017003259,0.9416694124005397,609
4680,0.14,1.63,109.9,-0.475,0.9974,3.64,0.44,14.5,3,1.25,B,***,Reg 1,0.0,0.5823097087526238,0.44989833392143075,8.159976502914683,98.39827301247405,38.993124704723186,2.0338941549332805,1.3431715845886592,1.923437820620755,8.766454469951944,2.0244576115093706,1.6712221139600012,0.028872223404241032,1.4220554891569457,0.437656814574898,736
